SHORT_LINE_DENSITY_5,SHORT_LINE_DENSITY_2,VEDGE_MEAN,VEDGE_SD,HEDGE_MEAN,HEDGE_SD,Target
2.4106684711372743,-0.19455170047579257,0.3275508791542977,-0.058278663995172626,0.08242551462118834,-0.06581118100504757,0
5.178384260688069,-0.19455170047579257,-0.3930612116704413,-0.12163603705598652,-0.3947366008480107,-0.13264300224378014,0
-0.35704731841351994,-0.19455170047579257,-0.06363843251671233,-0.09123771990899486,-0.13306691154930186,-0.10662837061420448,0
-0.35704731841351994,-0.19455170047579257,-0.5165945731853677,-0.12064478208074618,-0.31777491122710455,-0.1277928194587545,0
-0.35704731841351994,-0.19455170047579257,0.22460641122519234,-0.021519758498304384,-0.1792439807342178,-0.033119698266656124,0
-0.35704731841351994,-0.19455170047579257,-0.20776098409782395,-0.11444948783117752,-0.28699012455399764,-0.12476932676667593,0
-0.35704731841351994,-0.19455170047579257,-0.35188307242836675,-0.12097520033148251,-0.42552105504688437,-0.1389419502276613,0
-0.35704731841351994,-0.19455170047579257,-0.37247213278439256,-0.1157711492364933,-0.34855955936928085,-0.1328319808051042,0
2.4106684711372743,-0.19455170047579257,-0.33129434561275045,-0.10751068850745811,0.005464018943584881,-0.08603081272481196,0
-0.35704731841351994,-0.19455170047579257,-0.08422740022262443,-0.04407068456626225,0.020856079805905075,-0.01793923180488676,0
-0.35704731841351994,-0.19455170047579257,-0.3107055261470204,-0.11007146965024286,0.1439950325550299,-0.09680202829370486,0
2.4106684711372743,-0.19455170047579257,-0.14599396979995113,-0.10874978817210668,0.31331058348390695,-0.1034158791222888,0
-0.35704731841351994,-0.19455170047579257,-0.26952766485528723,-0.10974103244184281,-0.08688992548294426,-0.11853336979412782,0
-0.35704731841351994,-0.19455170047579257,-0.20776068761745992,-0.06686943413565125,-0.3639517587625316,-0.10417177057799881,0
-0.35704731841351994,-0.19455170047579257,-0.5371835297732661,-0.12270989191025286,-0.2254209668005754,-0.10360487452069514,0
-0.35704731841351994,-0.19455170047579257,0.0598950401783506,-0.06249142933659687,-0.1484590832363665,-0.09661301588814471,0
-0.35704731841351994,-0.19455170047579257,0.18342854993345906,-0.08628143722669628,0.06703314899082108,-0.07973184594802585,0
-0.35704731841351994,-0.19455170047579257,-0.04304957599093684,-0.09098985403160953,0.06703339834649592,-0.12508427476537218,0
2.4106684711372743,-0.19455170047579257,0.12166164681572285,-0.05629618749939261,0.19017174155952649,-0.018002192288378654,0
2.4106684711372743,-0.19455170047579257,-0.47541678601372556,-0.11304520000610654,-0.4101289664783781,-0.13761917028283102,0
5.178384260688069,-0.19455170047579257,-0.0018716776391580973,-0.09396365575750133,0.17477954216627578,-0.04464677297766675,0
2.4106684711372743,-0.19455170047579257,-0.49600573889561944,-0.12469239213656723,-0.2254209668005754,-0.13006045130799998,0
-0.35704731841351994,-0.19455170047579257,-0.0018716776391580973,-0.08603364048902572,-0.13306702237404625,-0.08470805242324442,0
-0.35704731841351994,-0.19455170047579257,-0.02246075652520672,-0.07802105455862937,-0.16385161510385046,-0.1230056287905269,0
-0.35704731841351994,-0.19455170047579257,0.08048378552398956,-0.0800861240194639,-0.009928346686782512,-0.08168447639611204,0
2.4106684711372743,-0.19455170047579257,-0.3724720216042561,-0.11874489966517736,-0.19463626324602679,-0.10814008039486303,0
-0.35704731841351994,-0.19455170047579257,0.28637283256233703,-0.0460532101289366,0.08242540379644402,-0.11343125085550242,0
-0.35704731841351994,-0.19455170047579257,-0.3107055261470204,-0.10610646201600506,-0.30238265642148154,-0.1129902961737671,0
-0.35704731841351994,-0.19455170047579257,-0.20776079879759646,-0.10949321518528915,-0.28699026308492814,-0.12401345112761898,0
2.4106684711372743,-0.19455170047579257,0.08048389670412626,-0.09594612779265459,-0.2562054764118213,-0.10259705099310228,0
-0.35704731841351994,-0.19455170047579257,0.10107304971026587,-0.07405604803954825,-0.009928180449665824,-0.11418711169833552,0
2.4106684711372743,-0.19455170047579257,-0.16658293750586325,-0.09891987822133867,-0.3331672768574719,-0.11777749364485625,0
-0.35704731841351994,-0.19455170047579257,-0.1871719793318664,-0.11403644940556344,-0.04071296712277272,-0.10360485411211054,0
-0.35704731841351994,-0.19455170047579257,-0.06363854369684893,-0.06249143379722363,0.14399494943647162,-0.057496664113852576,0
2.4106684711372743,-0.19455170047579257,-0.12540515033422112,-0.03448860703817887,0.020856329161580044,-0.10788814662226479,0
-0.35704731841351994,-0.19455170047579257,0.03930618365257511,-0.05596569966287885,0.14399494943647162,-0.12250169661814586,0
-0.35704731841351994,-0.19455170047579257,0.3275507679741612,-0.017637362786784808,0.3287026720524132,-0.09982552608792959,0
-0.35704731841351994,-0.19455170047579257,0.08048378552398956,-0.08900737753582952,0.11321021817573695,-0.08899131942266791,0
-0.35704731841351994,4.391309810739319,0.03930618365257511,-0.08471201030809723,0.3748797412373292,0.0008945923933336462,0
-0.35704731841351994,-0.19455170047579257,-0.08422740022262443,-0.0946244886904726,-0.30238265642148154,-0.12281664529712823,0
-0.35704731841351994,-0.19455170047579257,-0.2489385118491475,-0.08801610360292544,-0.025320518373847162,-0.10014042374545047,0
-0.35704731841351994,-0.19455170047579257,-0.22834995180373616,-0.11998395070899427,-0.3639519804120204,-0.11399814181065995,0
-0.35704731841351994,-0.19455170047579257,-0.3930612116704413,-0.11667979005870201,0.12860258380610423,-0.09963657150669246,0
-0.35704731841351994,-0.19455170047579257,0.142250762761817,-0.07537770052361051,0.12860258380610423,-0.09132191685755141,0
2.4106684711372743,-0.19455170047579257,-0.06363843251671233,-0.09520267067024149,0.4056644447918777,-0.09207777599966915,0
-0.35704731841351994,-0.19455170047579257,-0.18717190521177535,-0.09421143688297824,-0.1792439807342178,-0.05352822674333462,0
-0.35704731841351994,-0.19455170047579257,0.12166190623604135,-0.09693735042835093,0.06703339834649592,-0.07822010725520578,0
-0.35704731841351994,-0.19455170047579257,-0.43423898772406977,-0.10511520927107809,0.09781796337011403,-0.09283372357898681,0
2.4106684711372743,-0.19455170047579257,-0.29011655844110834,-0.11577113362429964,0.02085646769251056,-0.12905261077325328,0
-0.35704731841351994,-0.19455170047579257,-0.24893888244960272,-0.12469239494676208,-0.30238265642148154,-0.12659601924062452,0
-0.35704731841351994,-0.19455170047579257,0.1216620544762235,-0.07512988148280615,-0.11767465674367893,-0.04042638482739671,0
2.4106684711372743,-0.19455170047579257,0.5334401856129635,-0.060921942199536595,-0.17924389761565945,-0.12911560186962207,0
-0.35704731841351994,-0.19455170047579257,-0.29011655844110834,-0.1177536174801138,-0.28699020767255595,-0.10209309501070588,0
-0.35704731841351994,-0.19455170047579257,-0.02246075652520672,-0.049274755064977874,-0.10228240193805599,-0.1255251971335152,0
-0.35704731841351994,-0.19455170047579257,-0.24893880832951162,-0.11477989537640963,-0.2562056149427518,-0.12829672271897402,0
-0.35704731841351994,-0.19455170047579257,-0.1048164420486276,-0.11106268559499907,-0.47169812423180035,-0.12023408687820038,0
2.4106684711372743,-0.19455170047579257,-0.12540507621413002,-0.10585864475945139,0.1747797361095785,-0.05447304726955102,0
2.4106684711372743,-0.19455170047579257,-0.2489385118491475,-0.11775363242321342,-0.1484592771796692,-0.0852748957583712,0
-0.35704731841351994,-0.19455170047579257,0.018717290066754003,-0.11403645386619018,-0.30238249018436497,-0.10921090012097082,0
2.4106684711372743,-0.19455170047579257,-0.0018716776391580973,-0.0899986603899871,-0.3023825455967372,-0.09938459691692504,0
-0.35704731841351994,-0.19455170047579257,-0.33129434561275045,-0.11444945883710358,-0.11767465674367893,-0.1333988943797763,0
-0.35704731841351994,-0.19455170047579257,-0.18717190521177535,-0.09619393568189205,-0.08688992548294426,-0.1192892136298071,0
-0.35704731841351994,-0.19455170047579257,-0.24893866008932958,-0.10486737461808007,-0.4101289664783781,-0.13081631725297924,0
2.4106684711372743,-0.19455170047579257,-0.26952766485528723,-0.11965353513463398,-0.1792439807342178,-0.11399812480350612,0
-0.35704731841351994,-0.19455170047579257,0.1422506515816805,-0.08033394752089502,0.436449065227868,-0.10618739552388456,0
-0.35704731841351994,-0.19455170047579257,-0.12540529857440316,-0.11775364357478033,-0.25620569806131005,-0.11847038379990518,0
-0.35704731841351994,-0.19455170047579257,0.24519526775096784,-0.05233108284652281,-0.24081322160619834,-0.12004511188837864,0
2.4106684711372743,-0.19455170047579257,-0.16658301162595432,-0.0840511216172915,-0.1484591663549248,-0.0935895351010738,0
2.4106684711372743,-0.19455170047579257,0.059895188418532745,-0.08529019897880627,-0.19463634636458513,-0.08244043758115278,0
-0.35704731841351994,-0.19455170047579257,-0.47541678601372556,-0.11998394580230484,-0.4716981990385028,-0.13686330280720793,0
-0.35704731841351994,-0.19455170047579257,0.08048389670412626,-0.039444831732329586,0.005464018943584881,-0.03765486672508557,0
-0.35704731841351994,-0.19455170047579257,-0.0018716776391580973,-0.08008613740134417,0.26713340347424663,-0.031796873337903986,0
-0.35704731841351994,-0.19455170047579257,0.12166179505590483,-0.04638359091040817,-0.2562056149427518,-0.1177144991470567,0
-0.35704731841351994,-0.19455170047579257,0.12166153563558632,-0.04539239280815899,-0.1792440915589622,-0.12684797342180737,0
-0.35704731841351994,-0.19455170047579257,0.34813995804034625,-0.02449346655103425,-0.05610533275314011,-0.07696033124714549,0
-0.35704731841351994,-0.19455170047579257,0.8010960987090017,-0.059517723514180366,-0.009928457511526847,-0.11947823113751342,0
2.4106684711372743,-0.19455170047579257,-0.04304957599093684,-0.0899986403171667,-0.21002862887639412,-0.10996679327739622,0
-0.35704731841351994,-0.19455170047579257,0.12166179505590483,-0.004751071526950741,0.12860241756898766,-0.06637811107665892,0
-0.35704731841351994,-0.19455170047579257,-0.3518831131944168,-0.12394895455169935,0.6519414082798001,-0.08754253441047821,0
-0.35704731841351994,-0.19455170047579257,-0.08422740022262443,-0.0827294847454229,-0.2254209668005754,-0.10436073876495901,0
-0.35704731841351994,-0.19455170047579257,0.1422506515816805,-0.05654395970361602,0.23634881074444247,-0.11569885209187097,0
-0.35704731841351994,-0.19455170047579257,-0.14599426628031528,-0.10181102676371472,-0.2869902907911142,-0.1323280496531524,0
2.4106684711372743,-0.19455170047579257,0.2657840130966068,-0.043657659522528446,0.08242540379644402,-0.07639340627768028,0
-0.35704731841351994,-0.19455170047579257,0.039306109532484035,-0.11246697118975668,-0.37934434604238776,-0.1308162934429639,0
-0.35704731841351994,-0.19455170047579257,-0.24893862302928413,-0.08801614374856627,0.03624861167338903,-0.08073970008849563,0
-0.35704731841351994,-0.19455170047579257,-0.22834980356355408,-0.11106268782531246,-0.16385161510385046,-0.12073803435701985,0
2.4106684711372743,-0.19455170047579257,0.08048423024453583,-0.08702490773098966,0.11321021817573695,-0.10486463182088623,0
-0.35704731841351994,-0.19455170047579257,-0.22834995180373616,-0.10610646536147512,-0.10228248505661428,-0.11494296403759173,0
-0.35704731841351994,-0.19455170047579257,-0.12540529857440316,-0.1048673924605871,-0.25620558723656567,-0.1230056287905269,0
2.4106684711372743,-0.19455170047579257,-0.08422740022262443,-0.10850196244036218,0.22095644511407508,-0.07166924752299066,0
2.4106684711372743,-0.19455170047579257,-0.31070530378674727,-0.12394896570326623,-0.28699020767255595,-0.13157219680368157,0
-0.35704731841351994,-0.19455170047579257,-0.3518831799024987,-0.09619393122126528,-0.07149786462062395,-0.11695861279349284,0
5.178384260688069,-0.19455170047579257,-0.24893866008932958,-0.12270989882422434,-0.30238249018436497,-0.12281665380070515,0
-0.35704731841351994,-0.19455170047579257,-0.24893866008932958,-0.11477987530358923,-0.02532071231714978,-0.07519662136598874,0
-0.35704731841351994,-0.19455170047579257,-0.1459941180401332,-0.09090728783031557,-0.24081322160619834,-0.12533622724583962,0
5.178384260688069,-0.19455170047579257,-0.16658293750586325,-0.1157711387540204,0.03624861167338903,-0.04521367243640119,0
2.4106684711372743,-0.19455170047579257,0.08048404494430823,-0.1048673924605871,0.11321013505717868,-0.07462973891440813,0
-0.35704731841351994,-0.19455170047579257,-0.33129434561275045,-0.12039697017694462,-0.19463626324602679,-0.1028489949699928,0
-0.35704731841351994,-0.19455170047579257,-0.22834980356355408,-0.09222896261751162,-0.08688992548294426,-0.08754257352693202,0
2.4106684711372743,-0.19455170047579257,-0.1871717940316388,-0.09322017856226783,-0.14845936029822748,-0.12155686928906793,0
-0.35704731841351994,-0.19455170047579257,-0.29011655844110834,-0.11874487245535414,-0.040713050241331,-0.06732294861002915,0
2.4106684711372743,-0.19455170047579257,-0.3312941973725684,-0.10453698045472821,0.09781796337011403,-0.08300734724417953,0
-0.35704731841351994,-0.19455170047579257,-0.022460534164933668,-0.10874977144475634,-0.16385161510385046,-0.12376147262620617,0
-0.35704731841351994,-0.19455170047579257,-0.3930611375503502,-0.11271477149592865,-0.22542102221294757,-0.10738422465417606,0
-0.35704731841351994,-0.19455170047579257,0.6157956117160658,-0.08603364048902572,0.15938720424209454,-0.07444074521671717,0
-0.35704731841351994,-0.19455170047579257,-0.1665830857460453,-0.1048673701574533,-0.07149767067732132,-0.125273214720457,0
2.4106684711372743,-0.19455170047579257,-0.4342387764818103,-0.11998396074540447,-0.05610533275314011,-0.1291155848624682,0
2.4106684711372743,-0.19455170047579257,0.039306109532484035,-0.0787644759960284,0.03624861167338903,-0.10341590463301956,0
-0.35704731841351994,-0.19455170047579257,-0.5577724530071236,-0.12494020595843827,-0.5794444481417899,-0.13793411828152727,0
-0.35704731841351994,-0.19455170047579257,-0.5577723862990417,-0.12394895678201272,-0.5486597584403343,-0.13818607576209793,0
-0.35704731841351994,-0.19455170047579257,-0.6195391671186278,-0.12568364445773467,-0.45630583340813546,-0.13667433087867387,0
-0.35704731841351994,-0.19455170047579257,-0.5989502698268021,-0.12593145691911453,-0.3947365343531641,-0.13264300462478168,0
-0.35704731841351994,-0.19455170047579257,-0.49600567959954667,-0.12469239494676208,-0.4563058694261774,-0.13818607637435548,0
-0.35704731841351994,-0.19455170047579257,-0.49600567959954667,-0.12270989191025286,-0.5178751102981579,-0.13894195184334088,0
-0.35704731841351994,-0.19455170047579257,-0.49600567959954667,-0.12072739311133905,-0.4255211381654427,-0.1389419512480905,0
-0.35704731841351994,-0.19455170047579257,-0.4754167118936345,-0.12196645530672287,-0.48709044830288845,-0.13566649765700334,0
-0.35704731841351994,-0.19455170047579257,-0.5371834667711887,-0.12469239360857405,-0.44091350379581,-0.13812308714877364,0
-0.35704731841351994,-0.19455170047579257,-0.5783612910028764,-0.1243619764729944,-0.5486597584403343,-0.13894194971744667,0
-0.35704731841351994,-0.19455170047579257,-0.4754167267176528,-0.11800144923370443,-0.3947364900232663,-0.13264300462478168,0
-0.35704731841351994,-0.19455170047579257,-0.5783613465929447,-0.12337072707353751,-0.45630583340813546,-0.1389419491221963,0
-0.35704731841351994,-0.19455170047579257,-0.31070537790683833,-0.11701019983424753,-0.3947364900232663,-0.13037538400025775,0
-0.35704731841351994,-0.19455170047579257,-0.557772367769019,-0.12593145602698919,-0.5486597584403343,-0.13591845557976,0
-0.35704731841351994,-0.19455170047579257,-0.5577723751810281,-0.12394895410563665,-0.5332674315986274,-0.13812308663855902,0
-0.35704731841351994,-0.19455170047579257,-0.5577724196530827,-0.12196645776006759,-0.5024828000801628,-0.1376191706229741,0
-0.35704731841351994,-0.19455170047579257,-0.5165946102454132,-0.124609790384078,-0.48709046215598156,-0.13566649765700334,0
-0.35704731841351994,-0.19455170047579257,-0.5165945731853677,-0.12460979105317202,-0.3947365177294524,-0.1349106252493056,0
-0.35704731841351994,-0.19455170047579257,-0.5783613132389037,-0.1253532277905208,-0.5794444481417899,-0.13868999221986883,0
-0.35704731841351994,-0.19455170047579257,-0.5783613021208901,-0.1243619764729944,-0.4716981657910795,-0.13308393464614393,0
-0.35704731841351994,-0.19455170047579257,-0.5577724196530827,-0.12196645776006759,-0.5024828000801628,-0.1376191706229741,0
-0.35704731841351994,-0.19455170047579257,-0.49600562771548296,-0.11477988310968604,-0.4255211658716288,-0.1253362228239796,0
-0.35704731841351994,-0.19455170047579257,-0.47541674895368,-0.1249402072966263,-0.5024828277863489,-0.13837504354088645,0
-0.35704731841351994,-0.19455170047579257,-0.5165945509493405,-0.12560104201384828,-0.5948367389654547,-0.1376191706229741,0
-0.35704731841351994,-0.19455170047579257,-0.496005642539501,-0.12370114420911715,-0.4716981657910795,-0.1391309178193711,0
-0.35704731841351994,-0.19455170047579257,-0.43423894325201506,-0.11800145748586391,-0.5178751380043439,-0.13743020260608543,0
