SHORT_LINE_DENSITY_5,SHORT_LINE_DENSITY_2,VEDGE_MEAN,VEDGE_SD,HEDGE_MEAN,HEDGE_SD,INTENSITY_MEAN,RAWRED_MEAN,RAWBLUE_MEAN,RAWGREEN_MEAN,EXRED_MEAN,EXBLUE_MEAN,EXGREEN_MEAN,VALUE_MEAN,SATURATION_MEAN,HUE_MEAN,Target
-0.35704731841351994,-0.19455170047579257,0.10107304971026587,-0.07405604803954825,-0.009928180449665824,-0.11418711169833552,-0.47974181214141975,-0.44214480936165673,-0.43581142201377354,-0.5632749702171296,0.7312493865338558,-0.10039080816958613,-0.5631795495902603,-0.464090004552617,0.13488322376694112,-0.2529633040373192,0
-0.35704731841351994,-0.19455170047579257,-0.4754167267176528,-0.11800144923370443,-0.3947364900232663,-0.13264300462478168,-0.8067548436088723,-0.7149332002756882,-0.8494329750380248,-0.8352698093364509,1.489192278440369,-0.9464614056640606,0.11027193793401995,-0.8654236989405752,0.4496997126868934,0.2836829399234053,0
-0.35704731841351994,-0.19455170047579257,-0.5165946102454132,-0.12361853942340173,-0.5640521379237947,-0.13837504513955892,-0.8125770284825071,-0.7244490641201142,-0.8468797533479372,-0.8474942947572235,1.460409665175267,-0.8953564722342509,0.0525475529201539,-0.8731914522993476,0.5984363762807392,0.218878098204253,0
-0.35704731841351994,-0.19455170047579257,-0.16658301162595432,-0.10387612075799642,-0.17924389761565945,-0.1238244812399434,-0.5001194591991416,-0.39773738765909533,-0.5124079578215167,-0.5785555907456427,1.3356848695364774,-0.4921953148331056,-0.5054551039657565,-0.5417674449273461,-0.11890605783966474,-0.01551457793528921,0
-0.35704731841351994,-0.19455170047579257,-0.47541674895368,-0.12394895499776203,-0.5486597584403343,-0.13667432951810157,-0.8009326430153225,-0.7212771209243535,-0.826454005104111,-0.8383259279411346,1.3740617390320355,-0.8272165524770154,0.023685286814589413,-0.8576559339301788,0.5795063837026205,0.11121473181145672,0
-0.35704731841351994,-0.19455170047579257,-0.37247213278439256,-0.12568364579592267,-0.4255211658716288,-0.13440670940379226,-0.8164584850649304,-0.7339649479478743,-0.85198619902601,-0.8444381734020303,1.4124385912580084,-0.9067131178613833,0.11989268175765806,-0.8757807041957132,0.5211707124229836,0.2105075530204437,0
-0.35704731841351994,-0.19455170047579257,-0.5577724530071236,-0.12494020595843827,-0.5794444481417899,-0.13793411828152727,-0.8232510445641141,-0.7434808203565862,-0.8545394161203023,-0.8536065347171002,1.3932501565102295,-0.8839998214966249,0.10065124606235691,-0.8809591940064956,0.6505908505281612,0.17040330502597037,0
-0.35704731841351994,-0.19455170047579257,0.142250762761817,-0.07537770052361051,0.12860258380610423,-0.09132191685755141,-0.2701429470917016,-0.23279563349856477,-0.20602167671668314,-0.37990766140044696,0.5585535342473925,0.20623879240927248,-0.9095259635774072,-0.23105754360893918,-0.020120810522845322,-0.26745358668201513,0
-0.35704731841351994,-0.19455170047579257,-0.496005642539501,-0.12171864674839139,-0.4716981325436561,-0.13761917351419026,-0.8281028626721574,-0.8196078081905682,-0.8162411137479654,-0.8413820492963278,0.7504378212816349,-0.6000835019510447,0.2642037525256048,-0.8498881922230308,0.6634799247071355,-0.40311033448526695,0
-0.35704731841351994,-0.19455170047579257,-0.24893866008932958,-0.10486737461808007,-0.4101289664783781,-0.13081631725297924,-0.4098754888583695,-0.32795432903806465,-0.4026195538300212,-0.49298415979412125,1.0766410980146164,-0.28777558111386653,-0.5920417291091995,-0.4304297438818119,-0.15971719526308376,-0.1323172916436813,0
-0.35704731841351994,-0.19455170047579257,-0.14599396979995113,-0.09883728971691093,-0.22542104991913367,-0.10133719164998817,-0.3458314028486703,-0.2645152081942715,-0.32602294908534757,-0.44408623461408814,1.019075812767823,-0.1514957415993959,-0.7652149793960854,-0.35275223359733754,-0.12311358444762932,-0.15273132481080212,0
-0.35704731841351994,-0.19455170047579257,-0.3724722587885474,-0.11378861921319217,0.05164089418519814,-0.11494295723473019,-0.3662090761062503,-0.30575067528202415,-0.33112936029495516,-0.46242294624218994,0.8463799691161523,-0.06632093772460208,-0.7363527132905212,-0.35793070476552113,-0.03999998388300712,-0.2087658545935971,0
-0.35704731841351994,-0.19455170047579257,-0.3724721920804654,-0.11477989091578288,-0.4409135176489031,-0.1350995951369812,-0.8203399416473535,-0.7276210244444469,-0.8647523005827549,-0.8474942947572235,1.5083807218229408,-0.9691747071393124,0.12951342558129617,-0.8809591940064956,0.5124779933805709,0.3241352524358021,0
-0.35704731841351994,-0.19455170047579257,-0.45482781830781344,-0.1174232264392007,-0.34855955936928085,-0.13661134284359278,-0.8019030045409427,-0.7149332002756882,-0.8341136563869878,-0.8383259279411346,1.441221230427488,-0.8726431554275191,0.03330609990752768,-0.8602452044691432,0.5752568436002414,0.18461960725107954,0
-0.35704731841351994,-0.19455170047579257,-0.06363854369684893,-0.09322017856226783,0.14399475549316887,-0.11418709469118168,-0.43995680357200745,-0.36601784151100875,-0.43070494186723546,-0.5174331636417802,1.0286700258243164,-0.29913227273543913,-0.5246966435650078,-0.4589114634746881,-0.1327610042932488,-0.14415016486551507,0
-0.35704731841351994,-0.19455170047579257,-0.02246086770534333,-0.051257271706398704,-0.086890119426247,-0.11097464741786599,-0.2817872906391131,-0.23279563349856477,-0.2238941044608214,-0.3951882544238652,0.6736840995601039,0.15513385897946272,-0.9383882296829713,-0.2491821810459577,-0.005266039283524202,-0.24344350387354685,0
-0.35704731841351994,-0.19455170047579257,-0.45482781830781344,-0.12138823719587723,-0.28699020767255595,-0.12476933527025286,-0.3885275038549,-0.31526648203121,-0.3617680113844153,-0.48687192258475387,0.9806989519070575,-0.14013915218769027,-0.7459736129700846,-0.3890017182006102,-0.021460423278005715,-0.16854594323748862,0
-0.35704731841351994,-0.19455170047579257,-0.31070537790683833,-0.11701019715787146,-0.394736406904708,-0.13188712728500934,-0.36717944025185606,-0.3184384937412588,-0.32602294908534757,-0.45936682763750625,0.7408436168599342,-0.026572542601564653,-0.6978699804385189,-0.35275223359733754,-0.03568972354782508,-0.2448910758282029,0
-0.35704731841351994,-0.19455170047579257,-0.1665828263257267,-0.06422611801595983,-0.3177748281085462,-0.12552517740521676,-0.4195791565142856,-0.3501580684369655,-0.4026195538300212,-0.5021525431132671,0.9711047474853569,-0.2309922763208037,-0.5824210891895115,-0.4304297438818119,-0.09682873319458694,-0.1757403726158852,0
-0.35704731841351994,-0.19455170047579257,-0.16658293750586325,-0.11973613612881667,0.005464102062143165,-0.13289494605059915,-0.4613048409751932,-0.3787056885178635,-0.4536839186948422,-0.5449382585890279,1.1246121684779582,-0.3275238740270371,-0.5728002760965734,-0.4822147118993807,-0.07368670161025008,-0.09327479059059751,0
2.4106684711372743,-0.19455170047579257,-0.4342386282416283,-0.1219664526303468,-0.30238249018436497,-0.1265960022334707,-0.5049712537273124,-0.3882215809099095,-0.532833740533808,-0.5785555907456427,1.470003886866553,-0.6000835019510447,-0.457351471434191,-0.5624814694195711,-0.2228570811526893,0.05588039578701042,0
2.4106684711372743,-0.19455170047579257,-0.12540515033422112,-0.08206863620025798,0.2517411486686237,-0.10165222366402435,-0.482652878378379,-0.381877614585052,-0.4868757868785946,-0.5693872074264968,1.3069022303669977,-0.42405542062833707,-0.5920417291091995,-0.5132857486377183,-0.05742401830628826,-0.004836331858508392,0
-0.35704731841351994,-0.19455170047579257,-0.41364969759576165,-0.11577112470304611,-0.33316708291416913,-0.12231271312474722,-0.4147273619861147,-0.343814102112108,-0.3898534683585601,-0.5082647803226343,0.9806989519070575,-0.1742090737376078,-0.6882490807589555,-0.4174835077032317,-0.016524911021780678,-0.1666674977526673,0
-0.35704731841351994,-0.19455170047579257,-0.22834976650350855,-0.0763689499230674,-0.0868900363076886,-0.13138321382049753,-0.5302007477129214,-0.44214480936165673,-0.532833740533808,-0.6060606856928904,1.2301485259150517,-0.4524470730248684,-0.4669721979405041,-0.5624814694195711,-0.01996011657340686,-0.058393128486991325,0
-0.35704731841351994,-0.19455170047579257,-0.16658301162595432,-0.10387612075799642,-0.17924389761565945,-0.1238244812399434,-0.5001194591991416,-0.39773738765909533,-0.5124079578215167,-0.5785555907456427,1.3356848695364774,-0.4921953148331056,-0.5054551039657565,-0.5417674449273461,-0.11890605783966474,-0.01551457793528921,0
7.9461002993332865,-0.19455170047579257,-0.18717190521177535,-0.08231648423513627,0.40566427855476117,-0.0762044670028816,-0.5195267945109738,-0.39456546159190675,-0.5532595232460994,-0.5938362112741559,1.5563518130097846,-0.6511884353808545,-0.457351471434191,-0.5728384816656837,-0.14545797297378057,0.12054055150806588,0
2.4106684711372743,-0.19455170047579257,-0.022460719465161268,-0.0740560101242208,-0.05610524963458183,-0.05579591131475695,-0.5369933491318782,-0.48972418567902676,-0.514961174915809,-0.6030045670882067,0.8655683865943462,-0.2934539013721861,-0.3707648462907481,-0.5417674449273461,-0.00593676566463172,-0.1198141275583368,0
-0.35704731841351994,-0.19455170047579257,-0.4960058463697515,-0.1098236541779399,-0.37934426292382945,-0.1391309178193711,-0.4642159334120106,-0.39773738765909533,-0.4460242444329888,-0.5449382585890279,0.9806989519070575,-0.25938392871733507,-0.543938096577634,-0.4744469468889843,-0.03349209797921038,-0.16860490760371666,0
2.4106684711372743,-0.19455170047579257,0.4510845000895427,0.055715213209948336,0.4210566164789424,0.020358361569549555,-0.40890512471276363,-0.353329994504154,-0.3694277086252456,-0.5052086617179508,0.8367857474248666,-0.07199920687798825,-0.71711134686452,-0.3967695065142552,0.04604838412407168,-0.1922214631381269,0
2.4106684711372743,-0.19455170047579257,-0.14599396979995113,-0.10280229177536528,-0.1330670777864185,-0.09831376528580954,-0.38464602107261864,-0.35650194911896266,-0.333682623347201,-0.4685352384617471,0.568147764573471,0.024532390828245116,-0.6112832687084508,-0.36051999860773404,-0.018582564625167764,-0.2919019216570372,0
-0.35704731841351994,-0.19455170047579257,-0.14599426628031528,-0.10181104460622174,-0.22542104991913367,-0.11569884358829405,-0.33321664275593676,-0.30892260134921273,-0.2672988640007194,-0.43186173269025857,0.49139404285194,0.16649044839116833,-0.7748357059023986,-0.2931994539628753,0.02039001146344165,-0.2901658061846589,0
-0.35704731841351994,-0.19455170047579257,0.26578412427674347,-0.05951767444728603,0.14399486631791333,-0.07412580334059633,-0.22647648193986614,-0.21376384871447263,-0.13708474623386296,-0.34323423814424336,0.2995097817220755,0.41065852612851156,-0.9961125887208502,-0.16114779833486131,0.016055480559014974,-0.31203601971555595,0
-0.35704731841351994,-0.19455170047579257,-0.41365014231630787,-0.11874490234155342,0.3440951208013389,-0.07141729674323857,-0.38561635901836633,-0.3184384937412588,-0.3617680113844153,-0.47464742066092447,0.9231336735680982,-0.15717406185771554,-0.6593869878266415,-0.3890017182006102,-0.10166663745753242,-0.1700257481826843,0
2.4106684711372743,4.391309810739319,-0.16658293750586325,-0.10982364168818498,0.5749799957207548,-0.04363887802002777,-0.38561635901836633,-0.31526648203121,-0.3592148172691,-0.4807596578702917,0.9519163213723706,-0.14013915218769027,-0.71711134686452,-0.38641249426814267,-0.04640999893537378,-0.1773244493437301,0
-0.35704731841351994,-0.19455170047579257,-0.08422725198244245,-0.08669448457356388,0.482626134412784,-0.0685827008080741,-0.39337929838307084,-0.32795432903806465,-0.371980902740561,-0.4777035392656081,0.9135394518768124,-0.17988734289099395,-0.6112832687084508,-0.39935873044672276,-0.12937254368274875,-0.1661174657173143,0
-0.35704731841351994,-0.19455170047579257,-0.18717201639191186,-0.11106269763869132,0.05164089418519814,-0.08697568257177449,-0.4710085086311094,-0.3882215809099095,-0.4613436159356725,-0.5571627330077624,1.1342063823979307,-0.32184555376871754,-0.5920417291091995,-0.4899825002130257,-0.02360963913720666,-0.10443730822403983,0
5.178384260688069,-0.19455170047579257,-0.06363854369684893,-0.0932202120169685,0.2825256859860556,0.02130322801508128,-0.3749423796165607,-0.3216104483560675,-0.34900192591295426,-0.45325456292304406,0.7888146735076078,-0.13446072971950385,-0.5631795495902603,-0.37605548202203015,-0.15988161303632326,-0.2229740014837504,0
-0.35704731841351994,-0.19455170047579257,0.24519515657083132,-0.07909488800188727,-0.07149767067732132,-0.052709354395548115,-0.37785344585351993,-0.3311263407481135,-0.3285761432006629,-0.4777035392656081,0.7312493865338558,0.01885407056992547,-0.7652149793960854,-0.3553414575298051,0.04973781731708033,-0.23990104643333748,0
-0.35704731841351994,-0.19455170047579257,-0.16658293750586325,-0.1048673924605871,-0.16385161510385046,-0.11393511159783734,-0.3875570873095779,-0.2930628282751695,-0.3745340968558764,-0.48992804118943756,1.1725832389412998,-0.2309922763208037,-0.7844566055819618,-0.40194795437919034,-0.052822554949863876,-0.10477297145484013,0
-0.35704731841351994,-0.19455170047579257,-0.06363839545666687,-0.007972690063333529,0.06703325981556542,-0.12281663679355133,-0.5010898233447473,-0.39773738765909533,-0.5226208491776624,-0.5693872074264968,1.3452790825929706,-0.5546569398844879,-0.40924783890262556,-0.5521244571734586,-0.25429184929351384,0.011521910840351366,0
-0.35704731841351994,-0.19455170047579257,0.12166179505590483,-0.08206864066088473,-0.07149778150206566,-0.11847037869775903,-0.38173490243594316,-0.30892260134921273,-0.3541083371225619,-0.4807596578702917,0.9711047474853569,-0.1287824094611842,-0.7555943394763978,-0.3812339531902138,-0.0270611418941741,-0.17314658775065433,0
2.4106684711372743,-0.19455170047579257,-0.4342388876619468,-0.12494020395115624,-0.33316735997603014,-0.12080098123478868,-0.41860879236867987,-0.3184384937412588,-0.41793885639577444,-0.511320926432413,1.2493369520280382,-0.3388805145436763,-0.6786283542526423,-0.445965227296108,-0.11325276759336378,-0.07386509339577266,0
-0.35704731841351994,-0.19455170047579257,-0.3724722587885474,-0.11378861921319217,0.05164089418519814,-0.11494295723473019,-0.3662090761062503,-0.30575067528202415,-0.33112936029495516,-0.46242294624218994,0.8463799691161523,-0.06632093772460208,-0.7363527132905212,-0.35793070476552113,-0.03999998388300712,-0.2087658545935971,0
-0.35704731841351994,-0.19455170047579257,0.2246060776847826,-0.12262729247728954,-0.08688992548294426,0.01525620691590108,-0.43704573733504815,-0.39773738765909533,-0.40006629077777534,-0.5143770175320016,0.7120609431512842,-0.11174755089609222,-0.5246966435650078,-0.42784045003959903,-0.03355724299088293,-0.23780525479945594,0
2.4106684711372743,-0.19455170047579257,0.10107260498971976,-0.051257207027310715,-0.16385161510385046,-0.10335288802592002,-0.3982311191110999,-0.3311263407481135,-0.371980902740561,-0.48992804118943756,0.932727895259384,-0.1514957415993959,-0.6786283542526423,-0.39935873044672276,-0.046676493290453945,-0.17572716874024238,0
-0.35704731841351994,-0.19455170047579257,-0.18717190521177535,-0.10214146107270737,-0.13306702237404625,-0.1300604297089146,-0.4506308353735294,-0.36601784151100875,-0.44857750748523467,-0.5296576380605147,1.1342063823979307,-0.35591547531863504,-0.534317370071321,-0.47703624073119716,-0.13988047349425398,-0.09434352781909204,0
-0.35704731841351994,-0.19455170047579257,0.039306109532484035,-0.04506195403853956,-0.25620558723656567,-0.10562053518160393,-0.43801607528079584,-0.4167692009908075,-0.3745340968558764,-0.5296576380605147,0.5489593125561067,0.06428058153154881,-0.6593869878266415,-0.40194795437919034,0.17283678642481498,-0.29789674009836276,0
-0.35704731841351994,-0.19455170047579257,-0.33129434561275045,-0.11643197547852442,-0.13306702237404625,-0.09377851859447246,-0.5185563779656517,-0.3882215809099095,-0.5558127173614148,-0.5938362112741559,1.6043228782922505,-0.6739017675190663,-0.4669721979405041,-0.5754277055981513,-0.18354309613606115,0.14996318773196712,0
-0.35704731841351994,-0.19455170047579257,-0.1048164420486276,-0.10709769914873836,-0.22542104991913367,-0.12628107668421754,-0.44869010708231777,-0.372361722193006,-0.4434710273386966,-0.5235454008511474,1.0574526693111923,-0.33320219428535663,-0.49583446404606857,-0.47185769965326824,-0.15417399877221857,-0.14145178459323193,0
-0.35704731841351994,-0.19455170047579257,0.12166179505590483,-0.07116489503654544,-0.08688992548294426,-0.08678668377193738,-0.4467493787911062,-0.36601784151100875,-0.4383646391080658,-0.5296576380605147,1.0958295258545614,-0.31048891325207834,-0.5728002760965734,-0.466679251788333,-0.08209154716799545,-0.12603405913439483,0
-0.35704731841351994,-0.19455170047579257,-0.37247208460633335,-0.11279736758342189,-0.1946362909522129,-0.11796643802180108,-0.4836232687238429,-0.4072533085987615,-0.4741097014071336,-0.5632749702171296,1.086235311934589,-0.33320219428535663,-0.5246966435650078,-0.5029287363916058,-0.039329432740666866,-0.11560157342925857,0
-0.35704731841351994,-0.19455170047579257,-0.14599396979995113,-0.09883728971691093,-0.22542104991913367,-0.10133719164998817,-0.3458314028486703,-0.2645152081942715,-0.32602294908534757,-0.44408623461408814,1.019075812767823,-0.1514957415993959,-0.7652149793960854,-0.35275223359733754,-0.12311358444762932,-0.15273132481080212,0
-0.35704731841351994,-0.19455170047579257,-0.3518834244987991,-0.11601896158635752,-0.21002868428876634,-0.13037540849055929,-0.2837280713300409,-0.258171241869414,-0.20091512763321467,-0.40435663774301095,0.4626113864128751,0.3198052486805976,-1.0057334884004134,-0.2258789326212651,0.10528784934506998,-0.28800580746922055,0
2.4106684711372743,-0.19455170047579257,-0.1871717940316388,-0.10313269485997063,-0.22542080056345878,-0.09755787042866877,-0.4302531621159495,-0.372361722193006,-0.40006629077777534,-0.5174331636417802,0.8751625996508394,-0.1514957415993959,-0.620903995214764,-0.42784045003959903,0.00035128320582772013,-0.2023092241291787,0
2.4106684711372743,-0.19455170047579257,-0.12540507621413002,-0.10189362418939599,0.005464102062143165,-0.10719527517508508,-0.37785344585351993,-0.32795432903806465,-0.32602294908534757,-0.4838158314851653,0.7600320429729207,0.03588892913501745,-0.8229393384339642,-0.35275223359733754,0.08649169537532993,-0.22426636317472373,0
-0.35704731841351994,-0.19455170047579257,-0.18717201639191186,-0.07339523294908401,0.020856218336835586,-0.1252732395509016,-0.4710085086311094,-0.400909342273904,-0.4613436159356725,-0.5449382585890279,1.019075812767823,-0.32184555376871754,-0.4765929244468173,-0.4899825002130257,-0.11332864597952166,-0.1344277111005789,0
-0.35704731841351994,4.391309810739319,-0.24893877126946617,-0.08603362933745881,0.5595877409151319,-0.028584473684619003,-0.3108982936068615,-0.24865543512022814,-0.2724052752103269,-0.4135250485672518,0.8175973126770875,0.0018190586900334055,-0.8229393384339642,-0.2983779251310589,-0.08442073324101684,-0.2035024273030703,0
5.178384260688069,-0.19455170047579257,-0.08422725198244245,-0.10949322522169935,0.3440952039198972,-0.09106993376420705,-0.4147273619861147,-0.3469860567269166,-0.38730020530631426,-0.5082647803226343,0.9519163213723706,-0.15717406185771554,-0.6882490807589555,-0.4148942138610189,0.004023367760892528,-0.1710342265473387,0
-0.35704731841351994,-0.19455170047579257,-0.20776079879759646,-0.11643198083127652,-0.07149767067732132,-0.11847037019418212,-0.4807121762870255,-0.400909342273904,-0.4690032212605955,-0.5663311163269082,1.1150179536945064,-0.3161672335103979,-0.5824210891895115,-0.4977501953136769,0.008617909186016369,-0.11999904654221577,0
2.4106684711372743,-0.19455170047579257,-0.0018716776391580973,-0.026558638606284213,-0.11767468444986504,-0.12281665380070515,-0.4632455954662629,-0.3596739608290115,-0.47921611261674113,-0.5388260213796606,1.3164964520582834,-0.486516994574786,-0.49583446404606857,-0.5081072075597894,-0.220445313810668,-0.029349456439012715,0
-0.35704731841351994,-0.19455170047579257,-0.207760835857642,-0.11841446892468611,-0.31777502205184893,-0.10889598375558072,-0.27790583405668984,-0.27085908887626864,-0.18814908811970718,-0.38907604471959284,0.2899155773003749,0.37091018211040744,-0.9191468632569705,-0.21293274304918175,0.0696364859900829,-0.32380921659747486,0
-0.35704731841351994,-0.19455170047579257,0.059894928998214074,-0.09222893808406443,-0.24081333243094272,-0.10719525816793124,-0.40114223774777547,-0.35650194911896266,-0.3541083371225619,-0.4960403334089947,0.7312493865338558,-0.01521600429479232,-0.7074907069448321,-0.3812339531902138,0.04446440090817858,-0.24232745275733247,0
-0.35704731841351994,-0.19455170047579257,-0.02246086770534333,-0.051257271706398704,-0.086890119426247,-0.11097464741786599,-0.2817872906391131,-0.23279563349856477,-0.2238941044608214,-0.3951882544238652,0.6736840995601039,0.15513385897946272,-0.9383882296829713,-0.2491821810459577,-0.005266039283524202,-0.24344350387354685,0
-0.35704731841351994,-0.19455170047579257,-0.06363854369684893,-0.09322017856226783,0.14399475549316887,-0.11418709469118168,-0.43995680357200745,-0.36601784151100875,-0.43070494186723546,-0.5174331636417802,1.0286700258243164,-0.29913227273543913,-0.5246966435650078,-0.4589114634746881,-0.1327610042932488,-0.14415016486551507,0
-0.35704731841351994,-0.19455170047579257,-0.207760835857642,-0.09858948405798681,-0.31777491122710455,-0.11947821413035958,-0.4127865812951869,-0.3311263407481135,-0.40006629077777534,-0.5021525431132671,1.0766410980146164,-0.2537056084590154,-0.6497660881470781,-0.42784045003959903,-0.09682281888619698,-0.12666803933988802,0
-0.35704731841351994,-0.19455170047579257,-0.1871717940316388,-0.1001589377403464,-0.21002843493309145,-0.09636106170696186,-0.3341870069015426,-0.2645152081942715,-0.29538429799588733,-0.44408623461408814,0.9039452388203191,-0.01521600429479232,-0.8806639572317181,-0.32168122016224837,-0.010058381467021637,-0.18637350545088663,0
2.4106684711372743,-0.19455170047579257,-0.10481633086849107,-0.11403645944197364,-0.22542088368201713,-0.09377849818588786,-0.36717944025185606,-0.30892260134921273,-0.3285761432006629,-0.46547906484687357,0.8271915257335807,-0.04360760558639038,-0.7555943394763978,-0.3553414575298051,-0.015537309140049577,-0.21547355286986916,0
-0.35704731841351994,-0.19455170047579257,-0.31070537790683833,-0.11601895333419801,-0.44091350379581,-0.13358784317858113,-0.3487425214853459,-0.2898908736603608,-0.3107036465195943,-0.4471423257136768,0.8175973126770875,-0.0322508628598843,-0.7652149793960854,-0.33721675018304137,-0.048813398626265686,-0.2187805411944496,0
-0.35704731841351994,-0.19455170047579257,-0.04304946481080023,-0.08999864700810684,0.08242551462118834,-0.0665670809643345,-0.32642411993655435,-0.286718861950312,-0.2672988640007194,-0.43186173269025857,0.6257130170080525,0.12674225768786465,-0.8421809646198407,-0.2931994539628753,0.023103145675197577,-0.25751139194743644,0
2.4106684711372743,-0.19455170047579257,-0.20776076173755093,-0.09264196089748486,-0.487090295918865,-0.13793411828152727,-0.3836756307271547,-0.3184384937412588,-0.35155512002826966,-0.4807596578702917,0.9039452388203191,-0.10039080816958613,-0.7363527132905212,-0.37864470595449773,-0.020532796864317273,-0.18367227728385707,0
-0.35704731841351994,-0.19455170047579257,-0.22834969238341749,-0.09421143911329163,-0.21002862887639412,-0.07746424471165729,-0.34486101250320644,-0.27720305520112615,-0.31581005772920184,-0.44103014351449943,0.8943510343986185,-0.08903421875788049,-0.7459736129700846,-0.34239522135122497,-0.0958168607436112,-0.19489401818304986,0
